ClimateKG_Author_ID,QID,Item_URL,Batch,Action
AU0861,Q5792,http://localhost:8080/wiki/Item:Q5792,Duplicate,DELETE
AU0862,Q4860,http://localhost:8080/wiki/Item:Q4860,Original,KEEP
AU0862,Q5793,http://localhost:8080/wiki/Item:Q5793,Duplicate,DELETE
AU0863,Q4861,http://localhost:8080/wiki/Item:Q4861,Original,KEEP
AU0863,Q5794,http://localhost:8080/wiki/Item:Q5794,Duplicate,DELETE
AU0864,Q4862,http://localhost:8080/wiki/Item:Q4862,Original,KEEP
AU0864,Q5795,http://localhost:8080/wiki/Item:Q5795,Duplicate,DELETE
AU0865,Q4863,http://localhost:8080/wiki/Item:Q4863,Original,KEEP
AU0865,Q5796,http://localhost:8080/wiki/Item:Q5796,Duplicate,DELETE
AU0866,Q4864,http://localhost:8080/wiki/Item:Q4864,Original,KEEP
AU0866,Q5797,http://localhost:8080/wiki/Item:Q5797,Duplicate,DELETE
AU0867,Q4865,http://localhost:8080/wiki/Item:Q4865,Original,KEEP
AU0867,Q5798,http://localhost:8080/wiki/Item:Q5798,Duplicate,DELETE
AU0868,Q4866,http://localhost:8080/wiki/Item:Q4866,Original,KEEP
AU0868,Q5799,http://localhost:8080/wiki/Item:Q5799,Duplicate,DELETE
AU0869,Q4867,http://localhost:8080/wiki/Item:Q4867,Original,KEEP
AU0869,Q5800,http://localhost:8080/wiki/Item:Q5800,Duplicate,DELETE
AU0870,Q4868,http://localhost:8080/wiki/Item:Q4868,Original,KEEP
AU0870,Q5801,http://localhost:8080/wiki/Item:Q5801,Duplicate,DELETE
AU0871,Q4869,http://localhost:8080/wiki/Item:Q4869,Original,KEEP
AU0871,Q5802,http://localhost:8080/wiki/Item:Q5802,Duplicate,DELETE
AU0872,Q4870,http://localhost:8080/wiki/Item:Q4870,Original,KEEP
AU0872,Q5803,http://localhost:8080/wiki/Item:Q5803,Duplicate,DELETE
AU0873,Q4871,http://localhost:8080/wiki/Item:Q4871,Original,KEEP
AU0873,Q5804,http://localhost:8080/wiki/Item:Q5804,Duplicate,DELETE
AU0874,Q4872,http://localhost:8080/wiki/Item:Q4872,Original,KEEP
AU0874,Q5805,http://localhost:8080/wiki/Item:Q5805,Duplicate,DELETE
AU0875,Q4873,http://localhost:8080/wiki/Item:Q4873,Original,KEEP
AU0875,Q5806,http://localhost:8080/wiki/Item:Q5806,Duplicate,DELETE
AU0876,Q4874,http://localhost:8080/wiki/Item:Q4874,Original,KEEP
AU0876,Q5807,http://localhost:8080/wiki/Item:Q5807,Duplicate,DELETE
AU0877,Q4875,http://localhost:8080/wiki/Item:Q4875,Original,KEEP
AU0877,Q5808,http://localhost:8080/wiki/Item:Q5808,Duplicate,DELETE
AU0878,Q4876,http://localhost:8080/wiki/Item:Q4876,Original,KEEP
AU0878,Q5809,http://localhost:8080/wiki/Item:Q5809,Duplicate,DELETE
AU0879,Q4877,http://localhost:8080/wiki/Item:Q4877,Original,KEEP
AU0879,Q5810,http://localhost:8080/wiki/Item:Q5810,Duplicate,DELETE
AU0880,Q4878,http://localhost:8080/wiki/Item:Q4878,Original,KEEP
AU0880,Q5811,http://localhost:8080/wiki/Item:Q5811,Duplicate,DELETE
AU0881,Q4879,http://localhost:8080/wiki/Item:Q4879,Original,KEEP
AU0881,Q5812,http://localhost:8080/wiki/Item:Q5812,Duplicate,DELETE
AU0882,Q4880,http://localhost:8080/wiki/Item:Q4880,Original,KEEP
AU0882,Q5813,http://localhost:8080/wiki/Item:Q5813,Duplicate,DELETE
AU0883,Q4881,http://localhost:8080/wiki/Item:Q4881,Original,KEEP
AU0883,Q5814,http://localhost:8080/wiki/Item:Q5814,Duplicate,DELETE
AU0884,Q4882,http://localhost:8080/wiki/Item:Q4882,Original,KEEP
AU0884,Q5815,http://localhost:8080/wiki/Item:Q5815,Duplicate,DELETE
AU0885,Q4883,http://localhost:8080/wiki/Item:Q4883,Original,KEEP
AU0885,Q5816,http://localhost:8080/wiki/Item:Q5816,Duplicate,DELETE
AU0886,Q4884,http://localhost:8080/wiki/Item:Q4884,Original,KEEP
AU0886,Q5817,http://localhost:8080/wiki/Item:Q5817,Duplicate,DELETE
AU0887,Q4885,http://localhost:8080/wiki/Item:Q4885,Original,KEEP
AU0887,Q5818,http://localhost:8080/wiki/Item:Q5818,Duplicate,DELETE
AU0888,Q4886,http://localhost:8080/wiki/Item:Q4886,Original,KEEP
AU0888,Q5819,http://localhost:8080/wiki/Item:Q5819,Duplicate,DELETE
AU0889,Q4887,http://localhost:8080/wiki/Item:Q4887,Original,KEEP
AU0889,Q5820,http://localhost:8080/wiki/Item:Q5820,Duplicate,DELETE
AU0890,Q4888,http://localhost:8080/wiki/Item:Q4888,Original,KEEP
AU0890,Q5821,http://localhost:8080/wiki/Item:Q5821,Duplicate,DELETE
AU0891,Q4889,http://localhost:8080/wiki/Item:Q4889,Original,KEEP
AU0891,Q5822,http://localhost:8080/wiki/Item:Q5822,Duplicate,DELETE
AU0892,Q4890,http://localhost:8080/wiki/Item:Q4890,Original,KEEP
AU0892,Q5823,http://localhost:8080/wiki/Item:Q5823,Duplicate,DELETE
AU0893,Q4891,http://localhost:8080/wiki/Item:Q4891,Original,KEEP
AU0893,Q5824,http://localhost:8080/wiki/Item:Q5824,Duplicate,DELETE
AU0894,Q4892,http://localhost:8080/wiki/Item:Q4892,Original,KEEP
AU0894,Q5825,http://localhost:8080/wiki/Item:Q5825,Duplicate,DELETE
AU0895,Q4893,http://localhost:8080/wiki/Item:Q4893,Original,KEEP
AU0895,Q5826,http://localhost:8080/wiki/Item:Q5826,Duplicate,DELETE
AU0896,Q4894,http://localhost:8080/wiki/Item:Q4894,Original,KEEP
AU0896,Q5827,http://localhost:8080/wiki/Item:Q5827,Duplicate,DELETE
AU0897,Q4895,http://localhost:8080/wiki/Item:Q4895,Original,KEEP
AU0897,Q5828,http://localhost:8080/wiki/Item:Q5828,Duplicate,DELETE
AU0898,Q4896,http://localhost:8080/wiki/Item:Q4896,Original,KEEP
AU0898,Q5829,http://localhost:8080/wiki/Item:Q5829,Duplicate,DELETE
AU0899,Q4897,http://localhost:8080/wiki/Item:Q4897,Original,KEEP
AU0899,Q5830,http://localhost:8080/wiki/Item:Q5830,Duplicate,DELETE
AU0900,Q4898,http://localhost:8080/wiki/Item:Q4898,Original,KEEP
AU0900,Q5831,http://localhost:8080/wiki/Item:Q5831,Duplicate,DELETE
AU0901,Q4899,http://localhost:8080/wiki/Item:Q4899,Original,KEEP
AU0901,Q5832,http://localhost:8080/wiki/Item:Q5832,Duplicate,DELETE
AU0902,Q4900,http://localhost:8080/wiki/Item:Q4900,Original,KEEP
AU0902,Q5833,http://localhost:8080/wiki/Item:Q5833,Duplicate,DELETE
AU0903,Q4901,http://localhost:8080/wiki/Item:Q4901,Original,KEEP
AU0903,Q5834,http://localhost:8080/wiki/Item:Q5834,Duplicate,DELETE
AU0904,Q4902,http://localhost:8080/wiki/Item:Q4902,Original,KEEP
AU0904,Q5835,http://localhost:8080/wiki/Item:Q5835,Duplicate,DELETE
AU0905,Q4903,http://localhost:8080/wiki/Item:Q4903,Original,KEEP
AU0905,Q5836,http://localhost:8080/wiki/Item:Q5836,Duplicate,DELETE
AU0906,Q4904,http://localhost:8080/wiki/Item:Q4904,Original,KEEP
AU0906,Q5837,http://localhost:8080/wiki/Item:Q5837,Duplicate,DELETE
AU0907,Q4905,http://localhost:8080/wiki/Item:Q4905,Original,KEEP
AU0907,Q5838,http://localhost:8080/wiki/Item:Q5838,Duplicate,DELETE
AU0908,Q4906,http://localhost:8080/wiki/Item:Q4906,Original,KEEP
AU0908,Q5839,http://localhost:8080/wiki/Item:Q5839,Duplicate,DELETE
AU0909,Q4907,http://localhost:8080/wiki/Item:Q4907,Original,KEEP
AU0909,Q5840,http://localhost:8080/wiki/Item:Q5840,Duplicate,DELETE
AU0910,Q4908,http://localhost:8080/wiki/Item:Q4908,Original,KEEP
AU0910,Q5841,http://localhost:8080/wiki/Item:Q5841,Duplicate,DELETE
AU0911,Q4909,http://localhost:8080/wiki/Item:Q4909,Original,KEEP
AU0911,Q5842,http://localhost:8080/wiki/Item:Q5842,Duplicate,DELETE
AU0912,Q4910,http://localhost:8080/wiki/Item:Q4910,Original,KEEP
AU0912,Q5843,http://localhost:8080/wiki/Item:Q5843,Duplicate,DELETE
AU0913,Q4911,http://localhost:8080/wiki/Item:Q4911,Original,KEEP
AU0913,Q5844,http://localhost:8080/wiki/Item:Q5844,Duplicate,DELETE
AU0914,Q4912,http://localhost:8080/wiki/Item:Q4912,Original,KEEP
AU0914,Q5845,http://localhost:8080/wiki/Item:Q5845,Duplicate,DELETE
AU0915,Q4913,http://localhost:8080/wiki/Item:Q4913,Original,KEEP
AU0915,Q5846,http://localhost:8080/wiki/Item:Q5846,Duplicate,DELETE
AU0916,Q4914,http://localhost:8080/wiki/Item:Q4914,Original,KEEP
AU0916,Q5847,http://localhost:8080/wiki/Item:Q5847,Duplicate,DELETE
AU0917,Q4915,http://localhost:8080/wiki/Item:Q4915,Original,KEEP
AU0917,Q5848,http://localhost:8080/wiki/Item:Q5848,Duplicate,DELETE
AU0918,Q4916,http://localhost:8080/wiki/Item:Q4916,Original,KEEP
AU0918,Q5849,http://localhost:8080/wiki/Item:Q5849,Duplicate,DELETE
AU0919,Q4917,http://localhost:8080/wiki/Item:Q4917,Original,KEEP
AU0919,Q5850,http://localhost:8080/wiki/Item:Q5850,Duplicate,DELETE
AU0920,Q4918,http://localhost:8080/wiki/Item:Q4918,Original,KEEP
AU0920,Q5851,http://localhost:8080/wiki/Item:Q5851,Duplicate,DELETE
AU0921,Q4919,http://localhost:8080/wiki/Item:Q4919,Original,KEEP
AU0921,Q5852,http://localhost:8080/wiki/Item:Q5852,Duplicate,DELETE
AU0922,Q4920,http://localhost:8080/wiki/Item:Q4920,Original,KEEP
AU0922,Q5853,http://localhost:8080/wiki/Item:Q5853,Duplicate,DELETE
AU0923,Q4921,http://localhost:8080/wiki/Item:Q4921,Original,KEEP
AU0923,Q5854,http://localhost:8080/wiki/Item:Q5854,Duplicate,DELETE
AU0924,Q4922,http://localhost:8080/wiki/Item:Q4922,Original,KEEP
AU0924,Q5855,http://localhost:8080/wiki/Item:Q5855,Duplicate,DELETE
AU0925,Q4923,http://localhost:8080/wiki/Item:Q4923,Original,KEEP
AU0925,Q5856,http://localhost:8080/wiki/Item:Q5856,Duplicate,DELETE
AU0926,Q4924,http://localhost:8080/wiki/Item:Q4924,Original,KEEP
AU0926,Q5857,http://localhost:8080/wiki/Item:Q5857,Duplicate,DELETE
AU0927,Q4925,http://localhost:8080/wiki/Item:Q4925,Original,KEEP
AU0927,Q5858,http://localhost:8080/wiki/Item:Q5858,Duplicate,DELETE
AU0928,Q4926,http://localhost:8080/wiki/Item:Q4926,Original,KEEP
AU0928,Q5859,http://localhost:8080/wiki/Item:Q5859,Duplicate,DELETE
AU0929,Q4927,http://localhost:8080/wiki/Item:Q4927,Original,KEEP
AU0929,Q5860,http://localhost:8080/wiki/Item:Q5860,Duplicate,DELETE
AU0930,Q4928,http://localhost:8080/wiki/Item:Q4928,Original,KEEP
AU0930,Q5861,http://localhost:8080/wiki/Item:Q5861,Duplicate,DELETE
AU0931,Q4929,http://localhost:8080/wiki/Item:Q4929,Original,KEEP
AU0931,Q5862,http://localhost:8080/wiki/Item:Q5862,Duplicate,DELETE
AU0932,Q4930,http://localhost:8080/wiki/Item:Q4930,Original,KEEP
AU0932,Q5863,http://localhost:8080/wiki/Item:Q5863,Duplicate,DELETE
